category,rank,pmid,pmcid,doi,title,authors_first,journal,year,pub_types,is_open_access,in_pmc,license,cited_by,abstract_snippet,europepmc_url,query
robotic_ultrasound,9,25014948,PMC5545809,10.1109/tbme.2014.2334309,3-D ultrasound-guided robotic needle steering in biological tissue,Adebar TK,IEEE transactions on bio-medical engineering,2014,research-article|Journal Article,N,Y,,51,"Robotic needle steering systems have the potential to greatly improve medical interventions, but they require new methods for medical image guidance. Three-dimensional (3-D) ultrasound is a widely available, low-cost imaging modality that may be used to provide real-time feedback to needle steering robots. Unfortunately, the poor visibility of steerable needles in standard grayscale ultrasound mak",https://europepmc.org/article/MED/25014948,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,10,22925445,,10.1111/j.1442-2042.2012.03127.x,Robotic ultrasound probe for tumor identification in robotic partial nephrectomy: Initial series and outcomes,Kaczmarek BF,International journal of urology : official journal of the Japanese Urological Association,2013,Journal Article,N,N,,51,"<h4>Objectives</h4>Accurate tumor identification during partial nephrectomy is essential for successful tumor control. Intraoperative laparoscopic ultrasonography is useful for tumor localization, but the ultrasound probe is controlled by the assistant rather than the surgeon. We evaluated our initial experience using a robotic ultrasound probe that is controlled by the console surgeon.<h4>Methods",https://europepmc.org/article/MED/22925445,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,11,36369295,,10.1007/s00408-022-00590-7,Shape-Sensing Robotic-Assisted Bronchoscopy with Concurrent use of Radial Endobronchial Ultrasound and Cone Beam Computed Tomography in the Evaluation of Pulmonary Lesions,Styrvoky K,Lung,2022,Journal Article,N,N,,50,<h4>Purpose</h4>Lung nodules are a common radiographic finding. Non-surgical biopsy is recommended in patients with moderate or high pretest probability for malignancy. Shape-sensing robotic-assisted bronchoscopy (ssRAB) combined with radial endobronchial ultrasound (r-EBUS) and cone beam computed tomography (CBCT) is a new approach to sample pulmonary lesions. Limited data are available regarding,https://europepmc.org/article/MED/36369295,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,12,18650122,PMC4724791,10.1016/j.media.2008.06.002,Robotic assistance for ultrasound-guided prostate brachytherapy,Fichtinger G,Medical image analysis,2008,"research-article|Research Support, U.S. Gov't, Non-P.H.S.|Journal Article|Research Support, N.I.H., Extramural",N,Y,,49,"We present a robotically assisted prostate brachytherapy system and test results in training phantoms and Phase-I clinical trials. The system consists of a transrectal ultrasound (TRUS) and a spatially co-registered robot, fully integrated with an FDA-approved commercial treatment planning system. The salient feature of the system is a small parallel robot affixed to the mounting posts of the temp",https://europepmc.org/article/MED/18650122,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,13,14588105,,10.1089/105072503322401104,Ultrasound-guided interstitial laser photocoagulation of an autonomous thyroid nodule: the introduction of a novel alternative,Døssing H,Thyroid : official journal of the American Thyroid Association,2003,Journal Article|Case Reports,N,N,,48,"Radioiodine ((131)I) and surgery are the standard therapeutic options for the solitary autonomous thyroid nodule (AFTN). Percutaneous ethanol injection (PEI) has proven to be an effective technique and possible alternative to the conventional treatment options. However, PEI is not devoid of side effects and often necessitates multiple treatment sessions. We present a case of a 17-year-old female s",https://europepmc.org/article/MED/14588105,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,14,32432850,,10.1021/acsnano.0c03311,Wafer-Scale Fabrication of Micro- to Nanoscale Bubble Swimmers and Their Fast Autonomous Propulsion by Ultrasound,McNeill JM,ACS nano,2020,"Research Support, Non-U.S. Gov't|Journal Article",N,N,,45,"Fuel-free, biocompatible swimmers with dimensions smaller than one micrometer have the potential to revolutionize the way we study and manipulate microscopic systems. Sub-micrometer, metallic Janus particles can be propelled rapidly and autonomously by acoustically induced fluid streaming, but their operation at acoustic pressure nodes limits their utility. In contrast, bubble-based microswimmers ",https://europepmc.org/article/MED/32432850,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,15,23475917,,10.1109/tuffc.2013.2593,Robotic ultrasound systems in medicine,Priester AM,"IEEE transactions on ultrasonics, ferroelectrics, and frequency control",2013,Review|Journal Article,N,N,,44,"Robots ultrasound (RUS) can be defined as the combination of ultrasound imaging with a robotic system in medical interventions. With their potential for high precision, dexterity, and repeatability, robots are often uniquely suited for ultrasound integration. Although the field is relatively young, it has already generated a multitude of robotic systems for application in dozens of medical procedu",https://europepmc.org/article/MED/23475917,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,16,27799004,,10.1089/end.2016.0702,Comparing High-Intensity Focal Ultrasound Hemiablation to Robotic Radical Prostatectomy in the Management of Unilateral Prostate Cancer: A Matched-Pair Analysis,Albisinni S,Journal of endourology,2017,Comparative Study|Journal Article,N,N,,41,"<h4>Introduction</h4>Although still experimental, focal treatment is being increasingly implemented in the management of prostate cancer (PCa). Aim of the current study was to compare functional and oncologic outcomes of high-intensity focal ultrasound (HIFU) hemiablation of the prostate to robot-assisted laparoscopic prostatectomy (RALP) in the management of unilateral PCa.<h4>Materials</h4>Fifty",https://europepmc.org/article/MED/27799004,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,17,16685921,,10.1007/11566465_100,"DaVinci canvas: a telerobotic surgical system with integrated, robot-assisted, laparoscopic ultrasound capability",Leven J,Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention,2005,"Research Support, Non-U.S. Gov't|Research Support, U.S. Gov't, Non-P.H.S.|Evaluation Study|Journal Article|Research Support, N.I.H., Extramural",N,N,,40,"We present daVinci Canvas: a telerobotic surgical system with integrated robot-assisted laparoscopic ultrasound capability. DaVinci Canvas consists of the integration of a rigid laparoscopic ultrasound probe with the daVinci robot, video tracking of ultrasound probe motions, endoscope and ultrasound calibration and registration, autonomous robot motions, and the display of registered 2D and 3D ult",https://europepmc.org/article/MED/16685921,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,18,31821099,,10.1097/ju.0000000000000692,Comparison of Initial Experience with Transrectal Magnetic Resonance Imaging Cognitive Guided Micro-Ultrasound Biopsies versus Established Transperineal Robotic Ultrasound Magnetic Resonance Imaging Fusion Biopsies for Prostate Cancer,Claros OR,The Journal of urology,2020,Comparative Study|Journal Article,N,N,,39,<h4>Purpose</h4>We compared cancer detection rates in patients who underwent magnetic resonance imaging cognitive guided micro-ultrasound biopsy vs robotic ultrasound magnetic resonance imaging fusion biopsy for prostate cancer.<h4>Materials and methods</h4>Among 269 targeted biopsy procedures 222 men underwent robotic ultrasound magnetic resonance imaging fusion biopsy and 47 micro-ultrasound bio,https://europepmc.org/article/MED/31821099,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,19,38512350,PMC11078854,10.1007/s00464-024-10772-4,Ultrasound-guided robotic surgical procedures: a systematic review,Pavone M,Surgical endoscopy,2024,"Research Support, Non-U.S. Gov't|Systematic Review|review-article|Journal Article",Y,Y,cc by,37,"<h4>Introduction</h4>Ultrasound has been nicknamed ""the surgeon's stethoscope"". The advantages of laparoscopic ultrasound beyond a substitute for the sense of touch are considerable, especially for robotic surgery. Being able to see through parenchyma and into vascular structures enables to avoid unnecessary dissection by providing a thorough assessment at every stage without the need for contrast",https://europepmc.org/article/MED/38512350,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,20,33484429,,10.1007/s11548-020-02300-1,Ultrasound-guided needle insertion robotic system for percutaneous puncture,Chen S,International journal of computer assisted radiology and surgery,2021,Journal Article,N,N,,34,"<h4>Purpose</h4>Ultrasound (US)-guided percutaneous puncture technology can realize real-time, minimally invasive interventional therapy without radiation. The location accuracy of the puncture needle directly determines the precision and safety of the operation. It is a challenge for novices and young surgeons to perform a free-hand puncture guided by the ultrasound images to achieve the desired ",https://europepmc.org/article/MED/33484429,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,21,31504875,,10.1093/pm/pnz214,The Effects of Ultrasound-Guided Transversus Abdominis Plane Block on Acute and Chronic Postsurgical Pain After Robotic Partial Nephrectomy: A Prospective Randomized Clinical Trial,Covotta M,"Pain medicine (Malden, Mass.)",2020,"Research Support, Non-U.S. Gov't|Randomized Controlled Trial|Journal Article",N,N,,32,"<h4>Background</h4>Use of a locoregional analgesia technique, such as the ultrasound-guided transversus abdominis plane block (TAPb), can improve postoperative pain management. We investigated the role of TAPb in robotic partial nephrectomy, a surgery burdened by severe postoperative pain.<h4>Methods</h4>In this prospective trial, patients with American Society of Anesthesiologists class I-III phy",https://europepmc.org/article/MED/31504875,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
robotic_ultrasound,22,30928829,,10.1016/j.media.2019.01.002,Ultrasound guidance in minimally invasive robotic procedures,Antico M,Medical image analysis,2019,"Research Support, Non-U.S. Gov't|Review|Journal Article",N,N,,31,"In the past decade, medical robotics has gained significant traction within the surgical field. While the introduction of fully autonomous robotic systems for surgical procedures still remains a challenge, robotic assisted interventions have become increasingly more interesting for the scientific and clinical community. This happens especially when difficulties associated with complex surgical man",https://europepmc.org/article/MED/30928829,"(TITLE:robotic OR TITLE:""robot-assisted"" OR TITLE:autonomous) AND TITLE:ultrasound"
